Path 1:
  -8.0000, 1.6132, 4.1839, -8.0000, 1.6132, 4.1839
  -8.0000, 1.6132, 4.1839, -8.0000, 1.6132, 4.1839
  -8.0000, 1.6132, 4.1839, -8.0000, 1.6132, 4.1839
  -8.0000, 1.6132, 4.1839, -8.0000, 1.6132, 4.1839
  -8.0000, 1.6685, 4.2111, -8.0000, 1.6685, 4.2111
  -8.0000, 1.6685, 4.2111, -8.0000, 1.6685, 4.2111
  -8.0000, 1.6685, 4.2111, -8.0000, 1.6685, 4.2111
  -6.4240, 1.6685, 3.0287, -8.0000, 1.6685, 4.2111
  -6.9756, 1.7044, 3.7366, -8.0000, 1.6685, 4.2111
  -6.9756, 1.7044, 3.7366, -8.0000, 1.6685, 4.2111
  -6.9756, 1.7044, 3.7366, -8.0000, 1.6685, 4.2111
  -6.9756, 1.7044, 3.7366, -8.0000, 1.6685, 4.2111
  -7.3342, 1.7277, 4.0645, -8.0000, 1.6685, 4.2111
  -7.3342, 1.7277, 4.0645, -8.0000, 1.6685, 4.2111
  -7.3342, 2.9541, 3.5571, -8.0000, 1.6685, 4.2111
  -7.3342, 2.9541, 3.5571, -8.0000, 1.6685, 4.2111
  -7.5672, 2.5400, 4.0481, -8.0000, 1.6685, 4.2111
  -7.5672, 2.5400, 4.0481, -8.0000, 1.6685, 4.2111
  -8.0000, 2.5400, 4.0878, -8.0000, 1.6685, 4.2111

Path 8:
  0.3896, 1.1214, 0.0219, 0.3896, 1.1214, 0.0219
  0.3896, 5.9214, 0.7293, 0.3896, 5.9214, 0.7293
  0.3896, 8.0000, 1.7349, 0.3896, 8.0000, 1.7349
  0.3896, 8.0000, 1.7349, 0.3896, 8.0000, 1.7349
  0.3896, 8.0000, 1.7349, 0.3896, 8.0000, 1.7349
  0.3896, 8.0000, 1.7349, 0.3896, 8.0000, 1.7349
  -3.1331, 8.0000, 0.9983, 0.3896, 8.0000, 1.7349
